,accuracy_score,average_precision_score,f1_score,fn,fp,name,roc_auc_score,tn,tp
0,0.9441026175826468,0.399498436957186,0.41612200435729846,489,47,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors20weightsdistance--tfidf-ngram3,0.7383940892554126,8862,191
0,0.93617686932944,0.34006198768861695,0.1883289124668435,609,3,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors25weightsuniform--tfidf-ngram3,0.7333588638059332,8906,71
0,0.9442069037438732,0.3982358023054935,0.41144114411441146,493,42,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors25weightsdistance--tfidf-ngram3,0.7382323228988532,8867,187
0,0.9344040045885911,0.3187531921828982,0.14654002713704206,626,3,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors30weightsuniform--tfidf-ngram3,0.7475013700619995,8906,54
0,0.9437897590989676,0.4117866751362678,0.4044198895027624,497,42,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors30weightsdistance--tfidf-ngram3,0.7959762269482942,8867,183
0,0.9159453540515173,0.28027564208292105,0.3866057838660579,426,380,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors3weightsuniform--tfidf-ngram3,0.735493106772398,8529,254
0,0.9190739388883096,0.33648805190708825,0.43522561863173215,381,395,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors3weightsdistance--tfidf-ngram3,0.7394796570553241,8514,299
0,0.9278339764313276,0.330766463844267,0.3627992633517496,483,209,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors5weightsuniform--tfidf-ngram3,0.7341907225343836,8700,197
0,0.9320054228803838,0.4006029743517499,0.4340277777777778,430,222,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors5weightsdistance--tfidf-ngram3,0.739617240992255,8687,250
0,0.9384711648764209,0.344107559121,0.31554524361948955,544,46,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors10weightsuniform--tfidf-ngram3,0.7336209087967884,8863,136
0,0.9443111899050995,0.4070194401110133,0.4539877300613497,458,76,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors10weightsdistance--tfidf-ngram3,0.7388692366608782,8833,222
0,0.9380540202315153,0.34130952966754624,0.2556390977443609,578,16,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors15weightsuniform--tfidf-ngram3,0.7335564498557309,8893,102
0,0.944415476066326,0.4022681767371837,0.42749731471535984,481,52,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors15weightsdistance--tfidf-ngram3,0.7385699689012433,8857,199
0,0.9370111586192512,0.34019956548155617,0.21761658031088082,596,8,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors20weightsuniform--tfidf-ngram3,0.7334787029639558,8901,84
0,0.9441026175826468,0.399498436957186,0.41612200435729846,489,47,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors20weightsdistance--tfidf-ngram3,0.7383940892554126,8862,191
0,0.93617686932944,0.34006198768861695,0.1883289124668435,609,3,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors25weightsuniform--tfidf-ngram3,0.7333588638059332,8906,71
0,0.9442069037438732,0.3982358023054935,0.41144114411441146,493,42,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors25weightsdistance--tfidf-ngram3,0.7382323228988532,8867,187
0,0.9344040045885911,0.3187531921828982,0.14654002713704206,626,3,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors30weightsuniform--tfidf-ngram3,0.7475013700619995,8906,54
0,0.9437897590989676,0.4117866751362678,0.4044198895027624,497,42,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors30weightsdistance--tfidf-ngram3,0.7959762269482942,8867,183
0,0.9159453540515173,0.28027564208292105,0.3866057838660579,426,380,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors3weightsuniform--tfidf-ngram3,0.735493106772398,8529,254
0,0.9190739388883096,0.33648805190708825,0.43522561863173215,381,395,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors3weightsdistance--tfidf-ngram3,0.7394796570553241,8514,299
0,0.9278339764313276,0.330766463844267,0.3627992633517496,483,209,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors5weightsuniform--tfidf-ngram3,0.7341907225343836,8700,197
0,0.9320054228803838,0.4006029743517499,0.4340277777777778,430,222,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors5weightsdistance--tfidf-ngram3,0.739617240992255,8687,250
0,0.9384711648764209,0.344107559121,0.31554524361948955,544,46,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors10weightsuniform--tfidf-ngram3,0.7336209087967884,8863,136
0,0.9443111899050995,0.4070194401110133,0.4539877300613497,458,76,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors10weightsdistance--tfidf-ngram3,0.7388692366608782,8833,222
0,0.9380540202315153,0.34130952966754624,0.2556390977443609,578,16,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors15weightsuniform--tfidf-ngram3,0.7335564498557309,8893,102
0,0.944415476066326,0.4022681767371837,0.42749731471535984,481,52,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors15weightsdistance--tfidf-ngram3,0.7385699689012433,8857,199
0,0.9370111586192512,0.34019956548155617,0.21761658031088082,596,8,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors20weightsuniform--tfidf-ngram3,0.7334787029639558,8901,84
0,0.9441026175826468,0.399498436957186,0.41612200435729846,489,47,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors20weightsdistance--tfidf-ngram3,0.7383940892554126,8862,191
0,0.93617686932944,0.34006198768861695,0.1883289124668435,609,3,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors25weightsuniform--tfidf-ngram3,0.7333588638059332,8906,71
0,0.9442069037438732,0.3982358023054935,0.41144114411441146,493,42,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors25weightsdistance--tfidf-ngram3,0.7382323228988532,8867,187
0,0.9344040045885911,0.3187531921828982,0.14654002713704206,626,3,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors30weightsuniform--tfidf-ngram3,0.7475013700619995,8906,54
0,0.9437897590989676,0.4117866751362678,0.4044198895027624,497,42,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors30weightsdistance--tfidf-ngram3,0.7959762269482942,8867,183
0,0.9042653039941599,0.5518831006696671,0.489432703003337,240,678,SVR-C1epsilon0.1gamma0.001kernelrbf--tfidf-ngram3,0.911622830184942,8231,440
0,0.9040567316717072,0.5518271716428873,0.4888888888888888,240,680,SVR-C1epsilon0.1gamma0.0001kernelrbf--tfidf-ngram3,0.9115797475124297,8229,440
0,0.9042653039941599,0.5518831006696671,0.489432703003337,240,678,SVR-C1epsilon0.01gamma0.001kernelrbf--tfidf-ngram3,0.911622830184942,8231,440
0,0.9040567316717072,0.5518271716428873,0.4888888888888888,240,680,SVR-C1epsilon0.01gamma0.0001kernelrbf--tfidf-ngram3,0.9115797475124297,8229,440
0,0.9042653039941599,0.5518831006696671,0.489432703003337,240,678,SVR-C1epsilon0.001gamma0.001kernelrbf--tfidf-ngram3,0.911622830184942,8231,440
0,0.9040567316717072,0.5518271716428873,0.4888888888888888,240,680,SVR-C1epsilon0.001gamma0.0001kernelrbf--tfidf-ngram3,0.9115797475124297,8229,440
0,0.9042653039941599,0.5518831006696671,0.489432703003337,240,678,SVR-C1epsilon0.0001gamma0.001kernelrbf--tfidf-ngram3,0.911622830184942,8231,440
0,0.9040567316717072,0.5518271716428873,0.4888888888888888,240,680,SVR-C1epsilon0.0001gamma0.0001kernelrbf--tfidf-ngram3,0.9115797475124297,8229,440
0,0.9131296276984044,0.5727030796989677,0.5176606832657789,233,600,SVR-C10epsilon0.1gamma0.001kernelrbf--tfidf-ngram3,0.917621390794504,8309,447
0,0.9040567316717072,0.5518271716428873,0.4888888888888888,240,680,SVR-C10epsilon0.1gamma0.0001kernelrbf--tfidf-ngram3,0.9115797475124297,8229,440
0,0.9200125143393472,0.5684384649812516,0.5233064014916097,259,508,SVR-C10epsilon0.01gamma0.001kernelrbf--tfidf-ngram3,0.9155603553577677,8401,421
0,0.9040567316717072,0.5518271716428873,0.4888888888888888,240,680,SVR-C10epsilon0.01gamma0.0001kernelrbf--tfidf-ngram3,0.9115797475124297,8229,440
0,0.9186567942434039,0.5697219985676238,0.524390243902439,250,530,SVR-C10epsilon0.001gamma0.001kernelrbf--tfidf-ngram3,0.9155258562062158,8379,430
0,0.9040567316717072,0.5518271716428873,0.4888888888888888,240,680,SVR-C10epsilon0.001gamma0.0001kernelrbf--tfidf-ngram3,0.9115797475124297,8229,440
0,0.9182396495984982,0.5699006168856061,0.5225334957369061,251,533,SVR-C10epsilon0.0001gamma0.001kernelrbf--tfidf-ngram3,0.9155204089717603,8376,429
0,0.9040567316717072,0.5518271716428873,0.4888888888888888,240,680,SVR-C10epsilon0.0001gamma0.0001kernelrbf--tfidf-ngram3,0.9115797475124297,8229,440
0,0.8648451350505788,0.5585997676817324,0.45819397993311034,132,1164,SVR-C100epsilon0.1gamma0.001kernelrbf--tfidf-ngram3,0.9196754933873875,7745,548
0,0.9132339138596308,0.5714020066505754,0.5185185185185185,232,600,SVR-C100epsilon0.1gamma0.0001kernelrbf--tfidf-ngram3,0.9175918436742752,8309,448
0,0.8721451663364271,0.5582901984509359,0.46038732394366194,157,1069,SVR-C100epsilon0.01gamma0.001kernelrbf--tfidf-ngram3,0.9149781615418645,7840,523
0,0.9199082281781208,0.568274472162221,0.5229813664596273,259,509,SVR-C100epsilon0.01gamma0.0001kernelrbf--tfidf-ngram3,0.9155251959353727,8400,421
0,0.8732923141099176,0.5557417876082638,0.4635761589403973,155,1060,SVR-C100epsilon0.001gamma0.001kernelrbf--tfidf-ngram3,0.9142348616402448,7849,525
0,0.9184482219209511,0.5696881921687145,0.5237515225334957,250,532,SVR-C100epsilon0.001gamma0.0001kernelrbf--tfidf-ngram3,0.9154931727994824,8377,430
0,0.8733966002711441,0.5560381496017295,0.46378091872791516,155,1059,SVR-C100epsilon0.0001gamma0.001kernelrbf--tfidf-ngram3,0.9141856714624339,7850,525
0,0.9182396495984982,0.5693982839627474,0.5225334957369061,251,533,SVR-C100epsilon0.0001gamma0.0001kernelrbf--tfidf-ngram3,0.9154736948096109,8376,429
0,0.7997705704453019,0.3990810848758146,0.3659180977542933,126,1794,SVR-C1000epsilon0.1gamma0.001kernelrbf--tfidf-ngram3,0.8826998309706642,7115,554
0,0.8647408488893524,0.558252798468085,0.45800250731299624,132,1165,SVR-C1000epsilon0.1gamma0.0001kernelrbf--tfidf-ngram3,0.9196469366734235,7744,548
0,0.7967462717697361,0.3587190519358361,0.35782537067545306,137,1812,SVR-C1000epsilon0.01gamma0.001kernelrbf--tfidf-ngram3,0.8714483206011105,7097,543
0,0.8722494524976535,0.5581150863714763,0.46059004843681195,157,1068,SVR-C1000epsilon0.01gamma0.0001kernelrbf--tfidf-ngram3,0.9149732095105413,7841,523
0,0.7963291271248305,0.3554138773759694,0.35523275008253546,142,1811,SVR-C1000epsilon0.001gamma0.001kernelrbf--tfidf-ngram3,0.8698153057384139,7098,538
0,0.8732923141099176,0.5556048001772835,0.4635761589403973,155,1060,SVR-C1000epsilon0.001gamma0.0001kernelrbf--tfidf-ngram3,0.9142239671713337,7849,525
0,0.7960162686411513,0.35483254568335454,0.3548812664907651,142,1814,SVR-C1000epsilon0.0001gamma0.001kernelrbf--tfidf-ngram3,0.8696117772510285,7095,538
0,0.8733966002711441,0.5558769299577062,0.46378091872791516,155,1059,SVR-C1000epsilon0.0001gamma0.0001kernelrbf--tfidf-ngram3,0.9141498517691957,7850,525
0,0.7876733757430389,0.2055288709042293,0.3532401524777637,124,1912,DecisionTreeRegressor-criterionsquared_errormax_depthNonemin_samples_split2splitterbest--tfidf-ngram3,0.8202934243626735,6997,556
0,0.7805819167796434,0.20643243518460005,0.3412648716343143,135,1969,DecisionTreeRegressor-criterionsquared_errormax_depthNonemin_samples_split5splitterbest--tfidf-ngram3,0.8133295477804995,6940,545
0,0.9008238606736886,0.22814157581955558,0.34996582365003415,424,527,DecisionTreeRegressor-criterionsquared_errormax_depth10min_samples_split2splitterbest--tfidf-ngram3,0.7242475388404325,8382,256
0,0.9005110021900093,0.23581666576046484,0.35013623978201636,423,531,DecisionTreeRegressor-criterionsquared_errormax_depth10min_samples_split5splitterbest--tfidf-ngram3,0.7256727334552633,8378,257
0,0.8942538325164251,0.27808270124129775,0.40212264150943394,339,675,DecisionTreeRegressor-criterionsquared_errormax_depth20min_samples_split2splitterbest--tfidf-ngram3,0.7810418908836405,8234,341
0,0.8920638231306706,0.2655126809191659,0.3965014577259475,340,695,DecisionTreeRegressor-criterionsquared_errormax_depth20min_samples_split5splitterbest--tfidf-ngram3,0.7781895208414491,8214,340
0,0.8818437793304829,0.2584254779590527,0.4174807197943444,274,859,DecisionTreeRegressor-criterionsquared_errormax_depth30min_samples_split2splitterbest--tfidf-ngram3,0.8038166956085386,8050,406
0,0.8833037855876525,0.26785835933275465,0.41627543035993736,281,838,DecisionTreeRegressor-criterionsquared_errormax_depth30min_samples_split5splitterbest--tfidf-ngram3,0.798666170363083,8071,399
0,0.8711023047241631,0.2572857560399837,0.41030534351145037,250,986,DecisionTreeRegressor-criterionsquared_errormax_depth40min_samples_split2splitterbest--tfidf-ngram3,0.8120506856912706,7923,430
0,0.8737094587548232,0.2651617805104697,0.41355932203389834,253,958,DecisionTreeRegressor-criterionsquared_errormax_depth40min_samples_split5splitterbest--tfidf-ngram3,0.8108862155256087,7951,427
0,0.8687037230159558,0.23221275988793766,0.41414611447184735,235,1024,DecisionTreeRegressor-criterionsquared_errormax_depth50min_samples_split2splitterbest--tfidf-ngram3,0.8086026688147478,7885,445
0,0.869016581499635,0.25591054234402677,0.41308411214953267,238,1018,DecisionTreeRegressor-criterionsquared_errormax_depth50min_samples_split5splitterbest--tfidf-ngram3,0.8174290043775957,7891,442
0,0.8207320888518094,0.24617436617978875,0.3783001808318264,157,1562,DecisionTreeRegressor-criterionpoissonmax_depthNonemin_samples_split2splitterbest--tfidf-ngram3,0.838350758981334,7347,523
0,0.8099906142454896,0.2440480970340984,0.36911357340720224,147,1675,DecisionTreeRegressor-criterionpoissonmax_depthNonemin_samples_split5splitterbest--tfidf-ngram3,0.837049282615729,7234,533
0,0.3298571279591198,0.183436565016583,0.17190721649484536,13,6413,DecisionTreeRegressor-criterionpoissonmax_depth10min_samples_split2splitterbest--tfidf-ngram3,0.7027912124553493,2496,667
0,0.32891855250808216,0.17953971981359385,0.17170807053674864,13,6422,DecisionTreeRegressor-criterionpoissonmax_depth10min_samples_split5splitterbest--tfidf-ngram3,0.7002491697094149,2487,667
0,0.8981124204818021,0.2973104806767155,0.39504643962848296,361,616,DecisionTreeRegressor-criterionpoissonmax_depth20min_samples_split2splitterbest--tfidf-ngram3,0.7769219658904082,8293,319
0,0.8979038481593492,0.2965243687648096,0.3945578231292517,361,618,DecisionTreeRegressor-criterionpoissonmax_depth20min_samples_split5splitterbest--tfidf-ngram3,0.7765454464421306,8291,319
0,0.8931066847429346,0.2753952383121223,0.4238336143901068,303,722,DecisionTreeRegressor-criterionpoissonmax_depth30min_samples_split2splitterbest--tfidf-ngram3,0.7951901745095838,8187,377
0,0.8942538325164251,0.2863313903084882,0.42776523702031605,301,713,DecisionTreeRegressor-criterionpoissonmax_depth30min_samples_split5splitterbest--tfidf-ngram3,0.7992561223613927,8196,379
0,0.8889352382938784,0.2655679876946404,0.4350132625994695,270,795,DecisionTreeRegressor-criterionpoissonmax_depth40min_samples_split2splitterbest--tfidf-ngram3,0.8090362191570982,8114,410
0,0.8843466471999166,0.25985205993016125,0.4220948410630537,275,834,DecisionTreeRegressor-criterionpoissonmax_depth40min_samples_split5splitterbest--tfidf-ngram3,0.8041520306629779,8075,405
0,0.8834080717488789,0.2635987485984969,0.43133265513733465,256,862,DecisionTreeRegressor-criterionpoissonmax_depth50min_samples_split2splitterbest--tfidf-ngram3,0.8148886123087691,8047,424
0,0.8775680467202003,0.2643380565574784,0.41938674579624136,256,918,DecisionTreeRegressor-criterionpoissonmax_depth50min_samples_split5splitterbest--tfidf-ngram3,0.8126658930493288,7991,424
0,0.810616331212848,0.429859695242217,0.37978142076502736,124,1692,LogisticRegression-class_weightNonen_jobs-1penaltynonesolvernewton-cholesky--tfidf-ngram3,0.8886246063135098,7217,556
0,0.8633851287934091,0.620175769091776,0.4635544635544636,114,1196,LogisticRegression-class_weightNonen_jobs-1penaltyl2solvernewton-cholesky--tfidf-ngram3,0.9293548988795204,7713,566
0,0.810616331212848,0.429859695242217,0.37978142076502736,124,1692,LogisticRegression-class_weightbalancedn_jobs-1penaltynonesolvernewton-cholesky--tfidf-ngram3,0.8886246063135098,7217,556
0,0.8633851287934091,0.620175769091776,0.4635544635544636,114,1196,LogisticRegression-class_weightbalancedn_jobs-1penaltyl2solvernewton-cholesky--tfidf-ngram3,0.9293548988795204,7713,566
0,0.8286578371050162,0.4765404442790483,0.4057866184448463,119,1524,BernoulliNB-alpha0.0binarizeNonefit_priorTrue--tfidf-ngram3,0.8896323446877908,7385,561
0,0.8286578371050162,0.4765404442790483,0.4057866184448463,119,1524,BernoulliNB-alpha0.0binarizeNonefit_priorFalse--tfidf-ngram3,0.8896323446877908,7385,561
0,0.8335592866826572,0.6463789120492218,0.42548596112311016,89,1507,BernoulliNB-alpha0.2binarizeNonefit_priorTrue--tfidf-ngram3,0.9296147154562803,7402,591
0,0.8335592866826572,0.6463902386642322,0.42548596112311016,89,1507,BernoulliNB-alpha0.2binarizeNonefit_priorFalse--tfidf-ngram3,0.9296252797897698,7402,591
0,0.83376785900511,0.6538372395621093,0.42908309455587396,81,1513,BernoulliNB-alpha0.4binarizeNonefit_priorTrue--tfidf-ngram3,0.9317640621182808,7396,599
0,0.83376785900511,0.6538485545731945,0.42908309455587396,81,1513,BernoulliNB-alpha0.4binarizeNonefit_priorFalse--tfidf-ngram3,0.9317746264517704,7396,599
0,0.8319949942642612,0.6567692697653913,0.42689434364994666,80,1531,BernoulliNB-alpha0.6000000000000001binarizeNonefit_priorTrue--tfidf-ngram3,0.9324977880926756,7378,600
0,0.8319949942642612,0.6567692697653913,0.42689434364994666,80,1531,BernoulliNB-alpha0.6000000000000001binarizeNonefit_priorFalse--tfidf-ngram3,0.9324977880926757,7378,600
0,0.8290749817499218,0.657768638806036,0.42268404367735113,80,1559,BernoulliNB-alpha0.8binarizeNonefit_priorTrue--tfidf-ngram3,0.9327848408417132,7350,600
0,0.8290749817499218,0.6577794749784807,0.42268404367735113,80,1559,BernoulliNB-alpha0.8binarizeNonefit_priorFalse--tfidf-ngram3,0.9327954051752029,7350,600
0,0.801334862863698,0.44402784649490845,0.3677397942250249,126,1779,MLPClassifier-activationidentityalpha0.0001hidden_layer_sizes(100)--tfidf-ngram3,0.8785569615656342,7130,554
0,0.7860047971634164,0.4381977878289716,0.3579474342928661,108,1944,MLPClassifier-activationidentityalpha0.0001hidden_layer_sizes(100100)--tfidf-ngram3,0.8803618119152476,6965,572
0,0.7894462404838878,0.4576557469974064,0.35925103141859727,114,1905,MLPClassifier-activationidentityalpha0.0001hidden_layer_sizes(505050)--tfidf-ngram3,0.8853813559322034,7004,566
0,0.8058191677964334,0.45702902061745404,0.3747481531229013,122,1740,MLPClassifier-activationidentityalpha0.0001hidden_layer_sizes(50)--tfidf-ngram3,0.8828240444230224,7169,558
0,0.7977891333820002,0.4349950516867548,0.36196117143797296,130,1809,MLPClassifier-activationidentityalpha0.001hidden_layer_sizes(100)--tfidf-ngram3,0.8751296606868137,7100,550
0,0.8014391490249244,0.44049287904090834,0.3707865168539326,119,1785,MLPClassifier-activationidentityalpha0.001hidden_layer_sizes(100100)--tfidf-ngram3,0.8789065749770556,7124,561
0,0.8032120137657733,0.44708922262682615,0.37037037037037035,125,1762,MLPClassifier-activationidentityalpha0.001hidden_layer_sizes(505050)--tfidf-ngram3,0.8819217017820711,7147,555
0,0.8021691521535093,0.44902535404715394,0.3691386764216828,125,1772,MLPClassifier-activationidentityalpha0.001hidden_layer_sizes(50)--tfidf-ngram3,0.8804039867153506,7137,555
0,0.815726353112942,0.509357249918227,0.38963730569948185,116,1651,MLPClassifier-activationlogisticalpha0.0001hidden_layer_sizes(100)--tfidf-ngram3,0.8987855143179733,7258,564
0,0.7903848159349255,0.4742008849406403,0.3606870229007633,113,1897,MLPClassifier-activationlogisticalpha0.0001hidden_layer_sizes(100100)--tfidf-ngram3,0.8853780545779879,7012,567
0,0.8116591928251121,0.4800429622274321,0.3810829335161069,124,1682,MLPClassifier-activationlogisticalpha0.0001hidden_layer_sizes(505050)--tfidf-ngram3,0.8866220048463881,7227,556
0,0.8218792366252998,0.5383162491018725,0.39901477832512317,113,1595,MLPClassifier-activationlogisticalpha0.0001hidden_layer_sizes(50)--tfidf-ngram3,0.9059149538140544,7314,567
0,0.820627802690583,0.5065225618358575,0.3952180028129395,118,1602,MLPClassifier-activationlogisticalpha0.001hidden_layer_sizes(100)--tfidf-ngram3,0.8991694618132358,7307,562
0,0.7700490144957765,0.4405830391310952,0.3431635388739946,104,2101,MLPClassifier-activationlogisticalpha0.001hidden_layer_sizes(100100)--tfidf-ngram3,0.8782969799211637,6808,576
0,0.7832933569715299,0.4352116098451573,0.35264797507788165,114,1964,MLPClassifier-activationlogisticalpha0.001hidden_layer_sizes(505050)--tfidf-ngram3,0.877979224577922,6945,566
0,0.8249035353008656,0.5260940796390241,0.4039758608448704,111,1568,MLPClassifier-activationlogisticalpha0.001hidden_layer_sizes(50)--tfidf-ngram3,0.9048827854185788,7341,569
0,0.5376994472833455,0.4028953504823516,0.22486448679839133,37,4396,ComplementNB-alpha0.0fit_priorTruenormTrue--tfidf-ngram3,0.8515538648953801,4513,643
0,0.81781207633747,0.4763176215741403,0.3944540727902946,111,1636,ComplementNB-alpha0.0fit_priorTruenormFalse--tfidf-ngram3,0.8896051910493684,7273,569
0,0.5376994472833455,0.4028953504823516,0.22486448679839133,37,4396,ComplementNB-alpha0.0fit_priorFalsenormTrue--tfidf-ngram3,0.8515538648953801,4513,643
0,0.81781207633747,0.4763176215741403,0.3944540727902946,111,1636,ComplementNB-alpha0.0fit_priorFalsenormFalse--tfidf-ngram3,0.8896051910493684,7273,569
0,0.7114401918865366,0.6345762054770672,0.31796894256840025,35,2732,ComplementNB-alpha0.2fit_priorTruenormTrue--tfidf-ngram3,0.9254588057020989,6177,645
0,0.8225049535926583,0.646286359414904,0.4131034482758621,81,1621,ComplementNB-alpha0.2fit_priorTruenormFalse--tfidf-ngram3,0.9295770800182235,7288,599
0,0.7114401918865366,0.6345762054770672,0.31796894256840025,35,2732,ComplementNB-alpha0.2fit_priorFalsenormTrue--tfidf-ngram3,0.9254588057020989,6177,645
0,0.8225049535926583,0.646286359414904,0.4131034482758621,81,1621,ComplementNB-alpha0.2fit_priorFalsenormFalse--tfidf-ngram3,0.9295770800182235,7288,599
0,0.7328188549379497,0.6453107060492129,0.33246482542991135,42,2520,ComplementNB-alpha0.4fit_priorTruenormTrue--tfidf-ngram3,0.9285404547945568,6389,638
0,0.8221920951089791,0.6537356852951992,0.4158958547447757,73,1632,ComplementNB-alpha0.4fit_priorTruenormFalse--tfidf-ngram3,0.9317407875710616,7277,607
0,0.7328188549379497,0.6453107060492129,0.33246482542991135,42,2520,ComplementNB-alpha0.4fit_priorFalsenormTrue--tfidf-ngram3,0.9285404547945568,6389,638
0,0.8221920951089791,0.6537356852951992,0.4158958547447757,73,1632,ComplementNB-alpha0.4fit_priorFalsenormFalse--tfidf-ngram3,0.9317407875710616,7277,607
0,0.7417874648034206,0.6498452212131496,0.3383217530732229,47,2429,ComplementNB-alpha0.6000000000000001fit_priorTruenormTrue--tfidf-ngram3,0.9297624510574237,6480,633
0,0.8203149442069038,0.6567529456493766,0.4137461721674039,72,1651,ComplementNB-alpha0.6000000000000001fit_priorTruenormFalse--tfidf-ngram3,0.9324994387697834,7258,608
0,0.7417874648034206,0.6498452212131496,0.3383217530732229,47,2429,ComplementNB-alpha0.6000000000000001fit_priorFalsenormTrue--tfidf-ngram3,0.9297624510574237,6480,633
0,0.8203149442069038,0.6567529456493766,0.4137461721674039,72,1651,ComplementNB-alpha0.6000000000000001fit_priorFalsenormFalse--tfidf-ngram3,0.9324994387697834,7258,608
0,0.7507560746688915,0.6521113742028997,0.3462800875273523,47,2343,ComplementNB-alpha0.8fit_priorTruenormTrue--tfidf-ngram3,0.9304953516932646,6566,633
0,0.8174992178537908,0.6578472952406451,0.4099797707349966,72,1678,ComplementNB-alpha0.8fit_priorTruenormFalse--tfidf-ngram3,0.9328058044409816,7231,608
0,0.7507560746688915,0.6521113742028997,0.3462800875273523,47,2343,ComplementNB-alpha0.8fit_priorFalsenormTrue--tfidf-ngram3,0.9304953516932646,6566,633
0,0.8174992178537908,0.6578472952406451,0.4099797707349966,72,1678,ComplementNB-alpha0.8fit_priorFalsenormFalse--tfidf-ngram3,0.9328058044409816,7231,608
0,0.9015538638022734,0.28786075234401376,0.39409499358151473,373,571,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors3weightsuniform-bow,0.7633175803714684,8338,307
0,0.9029095838982167,0.38285965770649216,0.433353621424224,324,607,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors3weightsdistance-bow,0.7790926888209545,8302,356
0,0.7374074460319116,0.24625200085939225,0.2722543352601156,209,2309,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors5weightsuniform-bow,0.7844476504262049,6600,471
0,0.7427260402544582,0.3750072547735229,0.28513474355259344,188,2279,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors5weightsdistance-bow,0.8233853901870547,6630,492
0,0.6960058400250286,0.3122854777365337,0.2550472783030922,181,2734,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors10weightsuniform-bow,0.7878310432939591,6175,499
0,0.7713004484304933,0.4657466563143108,0.3075465740448374,193,2000,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors10weightsdistance-bow,0.8310678065142322,6909,487
0,0.8148920638231306,0.33268564560139774,0.31861804222648754,265,1510,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors15weightsuniform-bow,0.7986716175975386,7399,415
0,0.8189592241109604,0.4801365674810474,0.3434190620272315,226,1510,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors15weightsdistance-bow,0.8396328398909232,7399,454
0,0.7937219730941704,0.3198096262819224,0.2970859985785359,262,1716,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors20weightsuniform-bow,0.7960566149234415,7193,418
0,0.8236521013661487,0.4719258903962948,0.3448275862068965,235,1456,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors20weightsdistance-bow,0.8378851855030935,7453,445
0,0.8713108770466159,0.3215646986412306,0.3422174840085288,359,875,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors25weightsuniform-bow,0.8078748852779409,8034,321
0,0.8757951819793514,0.47565532754795714,0.3863987635239567,305,886,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors25weightsdistance-bow,0.8444500934283243,8023,375
0,0.8606736886015226,0.31559999590194515,0.332,348,988,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors30weightsuniform-bow,0.810765303427466,7921,332
0,0.880592345395766,0.4768640138307774,0.3906333155934008,313,832,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors30weightsdistance-bow,0.8475157309528369,8077,367
0,0.9015538638022734,0.28786075234401376,0.39409499358151473,373,571,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors3weightsuniform-bow,0.7633175803714684,8338,307
0,0.9029095838982167,0.38285965770649216,0.433353621424224,324,607,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors3weightsdistance-bow,0.7790926888209545,8302,356
